ticket_id,account_id,created_at,resolved_at,priority,category,status,satisfaction_score
TKT-01235,ACC-0143,2024-10-26T19:04:46,2024-10-27T05:44:30.334512,p3,bug,resolved,3.4
TKT-01236,ACC-0143,2024-02-01T05:39:53,2024-02-04T09:49:19.251859,p4,bug,resolved,3.8
TKT-01237,ACC-0143,2024-05-12T11:05:18,,p3,billing,escalated,
TKT-01238,ACC-0143,2024-11-06T09:38:06,2024-11-07T08:51:47.222030,p3,bug,resolved,2.4
TKT-01239,ACC-0143,2024-08-19T12:44:17,2024-08-23T22:15:12.685249,p4,billing,resolved,3.1
TKT-01240,ACC-0143,2023-12-12T17:10:06,2023-12-14T11:11:09.256676,p3,bug,resolved,3.1
TKT-01241,ACC-0143,2024-10-09T06:14:20,2024-10-11T18:59:07.127719,p3,billing,resolved,2.5
TKT-01242,ACC-0143,2024-01-02T08:46:49,2024-01-03T02:14:42.915702,p3,performance,resolved,3.2
TKT-01243,ACC-0143,2024-09-24T22:26:15,2024-09-28T22:41:32.708795,p4,billing,resolved,2.0
TKT-01244,ACC-0143,2024-12-15T22:05:27,2024-12-17T18:01:28.222058,p3,billing,resolved,1.9
TKT-01245,ACC-0143,2024-09-07T11:08:50,2024-09-15T13:54:30.549690,p4,bug,resolved,1.2
TKT-01246,ACC-0144,2023-12-21T03:13:18,2023-12-24T16:55:37.639170,p3,performance,resolved,3.9
TKT-01247,ACC-0144,2024-04-15T22:39:29,2024-04-18T10:03:36.641941,p4,performance,resolved,3.9
TKT-01248,ACC-0144,2023-08-23T09:14:08,2023-08-25T20:06:43.495258,p4,bug,resolved,2.7
TKT-01249,ACC-0144,2024-04-07T04:52:43,2024-04-08T12:15:35.904270,p3,onboarding,resolved,3.5
TKT-01250,ACC-0144,2023-12-12T09:42:21,2023-12-14T05:35:21.336577,p3,feature_request,resolved,4.9
TKT-01251,ACC-0144,2023-07-12T21:27:14,2023-07-14T14:08:06.303273,p3,performance,resolved,3.5
TKT-01252,ACC-0144,2024-02-23T12:42:59,2024-02-25T17:13:31.306633,p4,bug,resolved,3.8
TKT-01253,ACC-0144,2023-09-05T23:02:35,2023-09-06T10:23:48.180863,p2,bug,resolved,4.6
TKT-01254,ACC-0144,2024-12-27T03:03:11,2024-12-28T15:54:23.201578,p3,how_to,resolved,2.8
TKT-01255,ACC-0144,2024-11-06T20:08:43,2024-11-06T23:49:30.756374,p1,feature_request,resolved,4.8
TKT-01256,ACC-0144,2024-03-07T10:15:54,2024-03-15T15:34:57.793825,p4,feature_request,resolved,2.5
TKT-01257,ACC-0144,2023-10-12T10:33:23,2023-10-13T21:09:03.263320,p3,onboarding,resolved,4.7
TKT-01258,ACC-0144,2023-10-05T21:02:32,2023-10-06T14:55:30.999523,p3,feature_request,resolved,3.0
TKT-01259,ACC-0144,2023-07-20T18:01:23,2023-07-21T22:19:18.997889,p2,onboarding,resolved,3.9
TKT-01260,ACC-0144,2024-01-29T19:49:10,2024-01-30T23:42:21.393676,p3,billing,resolved,4.8
TKT-01261,ACC-0144,2024-06-21T23:11:53,2024-06-26T04:55:27.931606,p4,feature_request,resolved,2.5
TKT-01262,ACC-0145,2024-07-16T15:43:20,2024-07-20T06:12:44.210073,p4,how_to,resolved,3.1
TKT-01263,ACC-0145,2024-10-29T13:01:20,,p2,onboarding,escalated,
TKT-01264,ACC-0145,2023-05-10T19:16:59,2023-05-12T06:58:38.707728,p3,feature_request,resolved,3.5
TKT-01265,ACC-0145,2024-09-03T09:49:27,,p3,bug,open,
TKT-01266,ACC-0145,2024-07-24T00:08:51,2024-07-26T10:54:51.765324,p4,feature_request,resolved,3.8
TKT-01267,ACC-0145,2024-01-22T08:50:47,2024-01-26T00:29:25.344425,p4,bug,resolved,2.9
TKT-01268,ACC-0145,2024-01-06T10:32:15,2024-01-06T16:01:18.041563,p2,billing,resolved,2.6
TKT-01269,ACC-0145,2024-05-14T22:55:22,2024-05-17T17:16:38.084181,p3,bug,resolved,4.4
TKT-01270,ACC-0145,2023-01-27T01:53:21,2023-01-27T16:48:42.393423,p3,billing,resolved,3.8
TKT-01271,ACC-0145,2024-12-26T14:24:27,2025-01-03T18:45:38.681276,p4,performance,resolved,4.6
TKT-01272,ACC-0145,2023-03-25T12:52:31,2023-03-26T18:17:27.384895,p3,performance,resolved,3.3
TKT-01273,ACC-0145,2023-02-06T18:15:29,,p3,how_to,escalated,
TKT-01274,ACC-0145,2023-08-09T18:46:04,,p3,how_to,escalated,
TKT-01275,ACC-0145,2023-07-09T12:05:44,2023-07-09T18:29:45.541963,p2,feature_request,resolved,3.1
TKT-01276,ACC-0145,2024-11-01T12:50:25,2024-11-06T05:36:37.617323,p3,feature_request,resolved,4.1
TKT-01277,ACC-0145,2023-05-19T03:14:51,,p3,performance,escalated,
TKT-01278,ACC-0146,2025-01-10T06:27:09,2025-01-14T04:36:20.586587,p4,bug,resolved,3.8
TKT-01279,ACC-0146,2024-12-24T22:22:26,2024-12-25T09:57:12.969212,p3,how_to,resolved,3.9
TKT-01280,ACC-0146,2024-10-04T18:02:26,2024-10-05T18:11:41.630500,p3,onboarding,resolved,5.0
TKT-01281,ACC-0146,2024-02-05T08:40:23,2024-02-07T02:09:45.948105,p4,feature_request,resolved,4.1
TKT-01282,ACC-0146,2024-06-21T18:36:09,2024-06-22T20:37:14.276190,p4,bug,resolved,4.8
TKT-01283,ACC-0146,2024-05-13T13:56:05,2024-05-14T00:06:28.397855,p3,feature_request,resolved,4.8
TKT-01284,ACC-0146,2024-07-01T21:51:54,2024-07-07T09:55:58.367432,p3,feature_request,resolved,4.6
TKT-01285,ACC-0146,2024-02-13T15:25:04,2024-02-15T00:19:18.876217,p2,billing,resolved,4.8
TKT-01286,ACC-0147,2024-05-16T13:03:25,2024-05-21T08:26:58.793999,p3,bug,resolved,3.3
TKT-01287,ACC-0147,2024-07-29T14:25:02,2024-07-31T01:42:08.395173,p4,billing,resolved,2.9
TKT-01288,ACC-0147,2024-10-08T01:03:27,2024-10-08T10:48:45.929340,p2,bug,resolved,3.9
TKT-01289,ACC-0148,2024-06-01T06:55:24,2024-06-01T10:45:47.748403,p2,onboarding,resolved,3.4
TKT-01290,ACC-0148,2024-09-29T15:21:07,,p3,onboarding,escalated,
TKT-01291,ACC-0148,2024-05-19T18:01:49,2024-06-02T23:13:34.247724,p4,how_to,resolved,4.1
TKT-01292,ACC-0148,2024-01-12T01:12:55,2024-01-13T09:21:25.420310,p4,how_to,resolved,3.6
TKT-01293,ACC-0148,2023-03-11T18:48:36,2023-03-15T06:08:46.566365,p4,feature_request,resolved,4.3
TKT-01294,ACC-0148,2023-04-18T02:32:27,2023-04-18T13:32:41.915570,p2,bug,resolved,4.2
TKT-01295,ACC-0148,2024-11-01T20:59:22,2024-11-08T08:48:00.556149,p4,feature_request,resolved,4.9
TKT-01296,ACC-0148,2024-12-25T01:09:39,2024-12-26T20:59:43.343638,p4,feature_request,resolved,2.5
TKT-01297,ACC-0148,2024-02-14T05:29:31,2024-02-14T07:50:28.804797,p1,how_to,resolved,2.5
TKT-01298,ACC-0149,2024-12-31T22:30:09,2025-01-01T20:26:18.026376,p3,performance,resolved,3.7
TKT-01299,ACC-0149,2024-12-26T01:05:45,,p2,bug,open,
TKT-01300,ACC-0149,2024-11-05T14:17:49,2024-11-07T06:05:40.964799,p3,billing,resolved,1.3
TKT-01301,ACC-0149,2025-01-04T08:33:42,,p3,billing,escalated,
TKT-01302,ACC-0150,2024-10-16T07:17:59,2024-10-16T09:10:51.049347,p1,feature_request,resolved,3.2
TKT-01303,ACC-0150,2024-12-01T15:39:41,,p2,performance,open,
TKT-01304,ACC-0150,2024-03-17T22:03:13,2024-03-18T17:34:21.537996,p3,bug,resolved,3.9
TKT-01305,ACC-0150,2024-01-01T12:27:58,2024-01-01T23:45:48.243986,p2,onboarding,resolved,3.1
TKT-01306,ACC-0150,2024-04-25T05:42:12,2024-05-09T00:40:55.442130,p4,billing,resolved,3.5
TKT-01307,ACC-0150,2024-08-10T09:35:34,2024-08-14T09:30:31.853362,p3,performance,resolved,3.1
TKT-01308,ACC-0150,2023-09-13T05:09:40,2023-09-15T08:58:53.819703,p4,bug,resolved,2.8
TKT-01309,ACC-0150,2025-01-01T12:52:52,2025-01-02T23:53:44.105803,p4,bug,resolved,4.7
TKT-01310,ACC-0150,2024-06-12T00:58:03,2024-06-12T18:38:22.739209,p3,billing,resolved,2.9
TKT-01311,ACC-0150,2024-03-16T20:26:32,2024-03-31T06:47:21.997056,p4,how_to,resolved,3.1
TKT-01312,ACC-0150,2024-11-28T05:56:33,2024-11-28T16:19:13.240887,p2,how_to,resolved,4.4
TKT-01313,ACC-0150,2024-07-31T13:22:58,2024-08-02T05:37:33.639774,p4,how_to,resolved,4.3
TKT-01314,ACC-0150,2024-02-04T11:47:03,2024-02-06T08:05:14.658111,p4,performance,resolved,3.1
